
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Split Total,Row Id,Type Id
2019-06-08,-200,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2008,
2019-06-08,-180,Family,Other,Debit,,,family eid,Cleared,,Personal Expense,,,1 PCS,,2009,
2019-06-08,-40,Family,Food,Debit,,,family treat,Uncleared,,Personal Expense,,,1 PCS,,2010,
2019-06-08,-50,Family,Food,Debit,,,family treat,Uncleared,,Personal Expense,,,1 PCS,,2011,
2019-06-09,-15,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,2007,
2019-06-10,-100,Travel,autoriksha,Cash,,,auto,Uncleared,,Personal Expense,,,1 PCS,,2012,
2019-06-10,-52,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2013,
2019-06-10,-49,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2014,
2019-06-10,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2015,
2019-06-10,-40,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2016,
2019-06-10,-3362.00,Personal,Other,Cash,,,hostel rent,Cleared,,Personal Expense,,,1 PCS,,2017,
2019-06-11,-33.00,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2018,
2019-06-11,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2019,
2019-06-12,-32.00,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2021,
2019-06-13,-57,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2024,
2019-06-13,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2020,
2019-06-13,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2022,
2019-06-13,-682,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2023,
2019-06-14,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2025,
2019-06-14,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2026,
2019-06-14,-160,Family,wife,Cash,,,afi chocolate,Uncleared,,Personal Expense,,,1 PCS,,2027,
2019-06-14,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2028,
2019-06-14,-145,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2029,
2019-06-15,-53,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2030,
2019-06-15,-1030.00,Household,Home Maintenance,Cash,,,valham,Cleared,,Personal Expense,,,1 PCS,,2031,
2019-06-15,-190,Household,Miscellaneous Household Items,Cash,,,chicken,Cleared,,Personal Expense,,,1 PCS,,2032,
2019-06-15,-25,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,2033,
2019-06-15,-25,Household,Miscellaneous Household Items,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,2034,
2019-06-15,-650,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2035,
2019-06-16,-80,Family,wife,Debit,,,afi and me food,Cleared,,Personal Expense,,,1 PCS,,2036,
2019-06-16,-500,Family,wife,Cash,,,afi gift,Uncleared,,Personal Expense,,,1 PCS,,2037,
2019-06-16,-700,Family,wife,Cash,,,afi dress,Cleared,,Personal Expense,,,1 PCS,,2038,
2019-06-17,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2041,
2019-06-17,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,2040,
2019-06-18,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2042,
2019-06-18,-283,Household,bill,Cash,,,bsnl,Cleared,,Personal Expense,,,1 PCS,,2061,
2019-06-18,-126,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2047,
2019-06-18,-25,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2048,
2019-06-18,-125,Personal,Clothing,Cash,,,shafi dress,Cleared,,Personal Expense,,,1 PCS,,2049,
2019-06-19,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2050,
2019-06-19,-35,Personal,Personal Care,Cash,,,soap,Cleared,,Personal Expense,,,1 PCS,,2051,
2019-06-19,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2052,
2019-06-20,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2054,
2019-06-21,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2055,
2019-06-21,-51,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2056,
2019-06-21,-158.30,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2057,
2019-06-21,-32.30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,2058,
2019-06-22,-410,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2068,
2019-06-22,-13,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2059,
2019-06-22,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2060,
2019-06-22,-60,Family,Food,Debit,,,Amish chocolate,Cleared,,Personal Expense,,,1 PCS,,2063,
2019-06-22,-10,Health Care,Medical,Cash,,,uppa medicine,Uncleared,,Personal Expense,,,1 PCS,,2064,
2019-06-22,-50,Family,Other,Cash,,,certificate,Cleared,,Personal Expense,,,1 PCS,,2065,
2019-06-22,-300,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,2062,
2019-06-23,-200,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2069,
2019-06-23,-125,Family,Other,Cash,,,afi sisters outing,Cleared,,Personal Expense,,,1 PCS,,2070,
2019-06-23,-450,Family,Food,Cash,,,afi food,Cleared,,Personal Expense,,,1 PCS,,2071,
2019-06-23,-120,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,2072,
2019-06-23,-70,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,2073,
2019-06-23,-100,Family,wife,Cash,,,afi gift,Cleared,,Personal Expense,,,1 PCS,,2074,
2019-06-24,-18,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2066,
2019-06-24,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2067,
2019-06-24,-18,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2075,
2019-06-24,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2076,
2019-06-24,-100,Personal,Clothing,Cash,,,shafi dress,Cleared,,Personal Expense,,,1 PCS,,2077,
2019-06-24,-460,Personal,Personal Care,Cash,,,license,Cleared,,Personal Expense,,,1 PCS,,2078,
2019-06-25,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2079,
2019-06-25,-61,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2080,
2019-06-25,-85,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2081,
2019-06-26,-35,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2082,
2019-06-26,-93,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2083,
2019-06-27,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2086,
2019-06-27,-35,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2084,
2019-06-28,-5,Travel,DriveU yulu,Cash,,,yulu DriveU,Cleared,,Personal Expense,,,1 PCS,,2091,
2019-06-28,500,Income,Part-time work,Cash,,,DriveU,Cleared,,Personal Expense,,,1 PCS,,2092,
2019-06-28,74197,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,2093,
2019-06-28,-130,Travel,DriveU yulu,Cash,,,yulu DriveU,Cleared,,Personal Expense,,,1 PCS,,2095,
2019-06-28,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2085,
2019-06-28,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2087,
2019-06-28,-61,Travel,DriveU rapido,Cash,,,rapido driveu,Cleared,,Personal Expense,,,1 PCS,,2088,
2019-06-28,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2089,
2019-06-28,-399,Family,wife,Cash,,,afi recharge,Cleared,,Personal Expense,,,1 PCS,,2090,
2019-06-29,-45,Food,mine,Cash,,,breakfast,Uncleared,,Personal Expense,,,1 PCS,,2094,
2019-06-29,-140,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,2096,
2019-06-29,-10,Travel,DriveU bus,Cash,,,bus DriveU,Cleared,,Personal Expense,,,1 PCS,,2097,
2019-06-29,-12.75,Travel,DriveU metro,Cash,,,metro DriveU,Cleared,,Personal Expense,,,1 PCS,,2098,
2019-06-29,-17,Travel,DriveU bus,Cash,,,bus DriveU,Cleared,,Personal Expense,,,1 PCS,,2099,
2019-06-29,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2100,
2019-06-29,-25,Travel,DriveU bus,Cash,,,bus DriveU,Cleared,,Personal Expense,,,1 PCS,,2101,
2019-06-29,-15,Travel,DriveU bus,Cash,,,bus DriveU,Cleared,,Personal Expense,,,1 PCS,,2102,
2019-06-29,300,Income,Part-time work,Cash,,,DriveU,Cleared,,Personal Expense,,,1 PCS,,2103,
2019-06-30,-35,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2104,
2019-06-30,-116,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2105,
2019-06-30,550,Income,Part-time work,Cash,,,DriveU,Cleared,,Personal Expense,,,1 PCS,,2106,
2019-07-01,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2107,
2019-07-01,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2108,
2019-07-01,-100,Travel,recharge DriveU,Cash,,,recharge DriveU,Cleared,,Personal Expense,,,1 PCS,,2109,
2019-07-01,-129,Personal,Personal Care,Cash,,,youtube,Cleared,,Personal Expense,,,1 PCS,,2136,
2019-07-01,-106,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2110,
2019-07-02,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2114,
2019-07-02,-10,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2111,
2019-07-02,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2112,
2019-07-02,-50,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2113,
2019-07-03,-30,Personal,Personal Care,Cash,,,soap,Cleared,,Personal Expense,,,1 PCS,,2125,
2019-07-03,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2115,
2019-07-03,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2116,
2019-07-03,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2117,
2019-07-03,-100,Loans,Other,Cash,,,kadam arjun Cash,Cleared,,Personal Expense,,,1 PCS,,2118,
2019-07-03,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2119,
2019-07-04,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2123,
2019-07-04,-40,Personal,Other,Cash,,,sigg,Cleared,,Personal Expense,,,1 PCS,,2124,
2019-07-04,-18,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2120,
2019-07-04,-560,Personal,DriveU,Cash,,,DriveU food,Cleared,,Personal Expense,,,1 PCS,,2121,
2019-07-04,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2122,
2019-07-05,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2126,
2019-07-05,-100,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2127,
2019-07-06,-85,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,2128,
2019-07-06,-127,Travel,DriveU rapido,Cash,,,rapido driveu,Cleared,,Personal Expense,,,1 PCS,,2129,
2019-07-06,-5000,Personal,Gift,Cash,,,darish kadam,Cleared,,Personal Expense,,,1 PCS,,2130,
2019-07-06,-5,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,2131,
2019-07-07,-100,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2132,
2019-07-07,-35,Food,Snack,Cash,,,snacks,Uncleared,,Personal Expense,,,1 PCS,,2133,
2019-07-07,-25,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2134,
2019-07-07,-60.00,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2043,
2019-07-07,-10000,Loans,Other,Cash,,,groww investment,Cleared,,Personal Expense,,,1 PCS,,2135,
2019-07-07,-49,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2138,
2019-07-08,-50,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2139,
2019-07-08,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2140,
2019-07-08,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2141,
2019-07-08,-60,Personal,Other,Debit,,,mobile parts,Cleared,,Personal Expense,,,1 PCS,,2142,
2019-07-08,-44,Personal,Personal Care,Cash,,,youtube,Uncleared,,Personal Expense,,,1 PCS,,2143,
2019-07-08,-154.50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2144,
2019-07-09,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2145,
2019-07-09,-110,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2147,
2019-07-10,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2150,
2019-07-10,-107,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2151,
2019-07-10,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2148,
2019-07-10,-400,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2149,
2019-07-11,-18,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2152,
2019-07-11,-30,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2153,
2019-07-11,-55,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2154,
2019-07-12,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2155,
2019-07-12,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2156,
2019-07-12,-680,Family,Child Care,Cash,,,amish shoes,Uncleared,,Personal Expense,,,1 PCS,,2157,
2019-07-12,-475,Family,wife,Debit,,,afi and me burger,Cleared,,Personal Expense,,,1 PCS,,2158,
2019-07-13,-1000,Health Care,Medical,Cash,,,afi dental,Cleared,,Personal Expense,,,1 PCS,,2161,
2019-07-13,-120,Family,wife,Debit,,,afi and me falooda,Cleared,,Personal Expense,,,1 PCS,,2162,
2019-07-13,-650,Personal,Clothing,Cash,,,shafi dress,Uncleared,,Personal Expense,,,1 PCS,,2163,
2019-07-13,-400,Personal,Gift,Cash,,,poly treat,Cleared,,Personal Expense,,,1 PCS,,2159,
2019-07-13,-385,Family,Other,Cash,,,afi backery,Cleared,,Personal Expense,,,1 PCS,,2160,
2019-07-13,-470,Family,wife,Cash,,,afi shoes,Uncleared,,Personal Expense,,,1 PCS,,2169,
2019-07-14,-330,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2044,
2019-07-14,-100,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,2165,
2019-07-14,-15,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,2166,
2019-07-14,-475.00,Family,Food,Cash,,,home food,Cleared,,Personal Expense,,,1 PCS,,2167,
2019-07-14,-7000,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2168,
2019-07-15,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2170,
2019-07-15,-100,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2171,
2019-07-15,-15,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,2172,
2019-07-15,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2173,
2019-07-15,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2174,
2019-07-15,-100,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2177,
2019-07-16,-12,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2178,
2019-07-16,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2179,
2019-07-16,-44,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2180,
2019-07-16,-650,Personal,Personal Care,Cash,,,tinder,Cleared,,Personal Expense,,,1 PCS,,2181,
2019-07-17,-37,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2182,
2019-07-17,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2183,
2019-07-17,-107,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2184,
2019-07-18,-30,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2185,
2019-07-18,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2186,
2019-07-18,-120,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2189,
2019-07-18,-57,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2187,
2019-07-18,-4000,Personal,Other,Cash,,,hostel rent,Cleared,,Personal Expense,,,1 PCS,,2188,
2019-07-19,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2195,
2019-07-19,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2191,
2019-07-19,-53,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2192,
2019-07-19,-158,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2193,
2019-07-19,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,2194,
2019-07-20,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2196,
2019-07-20,-1500,Health Care,Medical,Cash,,,afi dental,Cleared,,Personal Expense,,,1 PCS,,2197,
2019-07-20,-500,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2198,
2019-07-20,-80,Household,Miscellaneous Household Items,Cash,,,home stationary,Uncleared,,Personal Expense,,,1 PCS,,2199,
2019-07-21,-330,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2045,
2019-07-21,-100,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2200,
2019-07-22,-32,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,2201,
2019-07-22,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2202,
2019-07-22,-25,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,2203,
2019-07-23,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2205,
2019-07-23,-92,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2206,
2019-07-24,-778,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,2416,
2019-07-24,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2207,
2019-07-24,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2208,
2019-07-25,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2209,
2019-07-26,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2210,
2019-07-26,-56,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2211,
2019-07-26,-160,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2212,
2019-07-26,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,2213,
2019-07-27,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2214,
2019-07-27,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2215,
2019-07-27,-300,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2216,
2019-07-27,-420,Health Care,Medical,Cash,,,afi dental,Cleared,,Personal Expense,,,1 PCS,,2217,
2019-07-27,-110,Family,Food,Cash,,,rambutan,Cleared,,Personal Expense,,,1 PCS,,2218,
2019-07-27,-144,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,2219,
2019-07-27,-100,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,2220,
2019-07-27,-110,Household,Miscellaneous Household Items,Cash,,,gas,Cleared,,Personal Expense,,,1 PCS,,2221,
2019-07-27,-190,Family,wife,Cash,,,afi dress,Cleared,,Personal Expense,,,1 PCS,,2222,
2019-07-27,-180,Family,wife,Debit,,,afi and me shawarma,Cleared,,Personal Expense,,,1 PCS,,2223,
2019-07-28,-10,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,2230,
2019-07-28,-200,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,2226,
2019-07-28,-20,Family,Other,Cash,,,shiza zaba,Cleared,,Personal Expense,,,1 PCS,,2227,
2019-07-28,-230,Household,Miscellaneous Household Items,Cash,,,chicken,Uncleared,,Personal Expense,,,1 PCS,,2224,
2019-07-28,-330,Household,Miscellaneous Household Items,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,2225,
2019-07-28,-330,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2046,
2019-07-29,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2228,
2019-07-29,-33,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2229,
2019-07-30,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2231,
2019-07-30,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2232,
2019-07-30,-10,Personal,Personal Care,Cash,,,soap,Cleared,,Personal Expense,,,1 PCS,,2233,
2019-07-31,-15,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,2236,
2019-07-31,-40,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2237,
2019-07-31,-18,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2234,
2019-07-31,106316,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,2235,
2019-07-31,-724,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,2415,
2019-08-01,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2238,
2019-08-01,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2239,
2019-08-01,-410,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2240,
2019-08-01,-12000,Loans,Other,Cash,,,groww investment,Cleared,,Personal Expense,,,1 PCS,,2241,
2019-08-02,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2242,
2019-08-02,-20,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,2246,
2019-08-02,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2247,
2019-08-02,-97,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,2243,
2019-08-03,-1800,Family,dress,Debit,,,muthu dress,Uncleared,,Personal Expense,,,1 PCS,,2248,
2019-08-03,-1900,Family,dress,Debit,,,afi lubi dress,Uncleared,,Personal Expense,,,1 PCS,,2249,
2019-08-03,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2244,
2019-08-03,-5,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2245,
2019-08-04,-220,Household,Miscellaneous Household Items,Cash,,,vegitables and chicken,Uncleared,,Personal Expense,,,1 PCS,,2250,
2019-08-04,-155,Household,Miscellaneous Household Items,Cash,,,vegitables and chicken,Cleared,,Personal Expense,,,1 PCS,,2251,
2019-08-04,-20,Household,Miscellaneous Household Items,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,2252,
2019-08-04,-135,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,2253,
2019-08-04,-170,Family,Other,Cash,,,jessy thatha autoriksha,Cleared,,Personal Expense,,,1 PCS,,2254,
2019-08-04,-70,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,2255,
2019-08-04,-325,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,2176,
2019-08-05,-17,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2256,
2019-08-05,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2257,
2019-08-05,-27,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2258,
2019-08-05,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2259,
2019-08-05,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,2262,
2019-08-05,-405,Travel,Train,Cash,,,irctc latheef,Cleared,,Personal Expense,,,1 PCS,,2260,
2019-08-06,-107,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2266,
2019-08-06,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2261,
2019-08-06,-20,help,helping,Debit,,,help,Uncleared,,Personal Expense,,,1 PCS,,2263,
2019-08-07,-57,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,2267,
2019-08-07,-50,Food,mine,Cash,,,breakfast,Uncleared,,Personal Expense,,,1 PCS,,2264,
2019-08-07,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2265,
2019-08-08,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,2268,
2019-08-08,-32,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,2269,
